Website,Name,Price,Unprice,Sale,Promotion,Summary,Status,Brand
https://philong.com.vn,"CASE ATX SAMA 338B BLACK, 3 FAN LED ARGB kèm HUB, lắp MAX 6 FAN ARGB",850.000 đ,,N/A,,"- Màu: Thùng đen bóng, mặt nạ bóng, nắp hông bên trong
- Chất liệu: Thép không rỉ, khung sơn đen tĩnh điện
- Kích thước: 330 X 200 X 435 
- Loại main: Micro-ATX / ATX 
- SSD x 2 – HDD x 2
- USB 2.0 x 1 ; USB 3.0 x 1",0,Sama
https://philong.com.vn,"Loa di động JBL Partybox 110, Hàng chính hãng, Bảo hành 12 Tháng",11.900.000 đ,12.900.000 đ,-8%,Khuyến mại: Voucher 300.000đ khi mua kèm micro Alpha Works A1,"Công suất lên tới 160W với dải tần số đáp ứng lên tới 45Hz - 20KHz (-6dB)
Sound Boost nâng cao âm trầm
Pin cực lâu lên tới 12h (mức âm lượng 50%)
Kết nối: Bluetooth 5.1, AUX, USB
Có đầu vào cho mic, nhạc cụ để hát karaoke hoặc biểu diễn
Kết nối không dây 2 loa cùng loại qua công nghệ True Wireless Stereo",1,JBL
https://philong.com.vn,Loa di động PA Active có Pin JBL EON ONE COMPACT - Hàng Chính hãng,14.900.000 đ,17.900.000 đ,-17%,Khuyến mại: Tặng ba lô cao cấp bảo vệ loa trị giá 2.900.000  (Xem chi tiết),"Sử dụng công nghệ dbx EQ và Lexicon effects
Kết nối Bluetooth tiện lợi, nhanh chóng
Hiệu suất làm việc cao, pin sử dụng trong 12 tiếng.
Đa dạng cổng kết nối, kết nối bluetooth tiện lợi
Loa JBL EON ONE Compact dòng loa chuyên nghiệp cho Loa kéo mini, loa trợ giảng, loa sự kiện, loa quảng cáo ngoài trời.",1,JBL
https://philong.com.vn,"Loa không dây Harman Kardon Go + Play mini,100W, Màu đen - Hàng Chính Hãng",5.690.000 đ,6.490.000 đ,-12%,,"Công suất: 100W
Công nghệ Bluetooth tiên tiến: V4.1
Phát nhạt liên tục trong 8 giờ
Kết nối 3 thiết bị nguồn phát cùng lúc
Hỗ trợ jack cắm 3.5mm, nguồn AC
Hỗ trợ Dual microphone cho giọng nói trong trẻo khi thoại",1,HARMAN KARDON
https://philong.com.vn,"PC PHILONG VAN PHONG G6405 (Pentium G6405, ASUS PRIME H510M-K, 8GB RAM, 256GB SSD, Vỏ Case X10, Nguồn 300W)",5.590.000 đ,,N/A,"Khuyến mại: BUILD PC KHUYẾN MẠI MÊ LY - BỘ QUÀ 350.000 Đ BAO GỒM:
Chọn 1. COMBO KEYBOARD+MOUSE NEWMEN T260 hoặc
2. USB WIFI TOTOLINK N160USM hoặc
3. LOA VI TINH 2.0 GENIUS HF180 hoặc
4. Ổ CẮM ĐIỆN PISEN 005EP/PSCXB-01A WHITE
Và Bộ Vệ Sinh + Bàn Di Chuột
**Giá Tham Khảo, Giá Linh Kiện Lắp Ráp Có Thể Thay Đổi","CPU: INTEL PENTIUM GOLD G6405
MAINBOARD: ASUS PRIME H510M-K
RAM: DDR4 8GB/3200Mhz GSKILL RIPJAWS
SSD: LEXAR 256GB NS100 
BỘ NGUỒN: GOLDENFIELD 300W SME3000A 
CASE: X10 VĂN PHÒNG",1,Phi Long
https://philong.com.vn,SSD 256GB Lexar M.2 2280 Nvme (LNM620X256G-RNNNG),790.000 đ,,N/A,,"Dung lượng: 256GB
Tốc độ đọc / Tốc độ ghi: 3000MB/s/1300MB/s
Kích thước: M.2 2280
Giao diện : PCIe Gen3x4",0,Lexar
https://philong.com.vn,"Laptop MSI Modern 14 C13M 458VN (Intel Core i5-1335U, RAM 8GB, SSD 512GB, VGA Intel Iris Xe, Màn Hình 14 inch FHD, Windows 11)",17.490.000 đ,17.990.000 đ,-3%,,"CPU: Intel Core i5-1335U (tối đa 4.60 GHz, 12MB)
RAM: 8GB(8GBx1)DDR4 3200MHz Onboard
Ổ cứng: 512GB NVMe PCIe Gen3x4 SSD
VGA: Intel Iris Xe Graphics
Màn hình: 14 inch FHD (1920*1080), 60Hz 45% NTSC IPS-Level
OS: Windows 11 Home",1,msi
https://philong.com.vn,Vỏ case máy tính SAMA A302 - Office Black,390.000 đ,,N/A,,"Màu: thùng đen, mặt nạ đen nhám
Chất liệu: Thép + Nhựa ABS
Kích thước: 300 x 180 x 410mm
Trọng lượng: 2.6 kg
Loại main:  Micro-ATX / ATX
CD X 1 - HDD X 2, USB 2.0 x 2
Ko fan hỗ trợ gắn 1 fan bên hông, 1 fan phía sau)",1,Sama
https://philong.com.vn,Vỏ case máy tính 1st Player Fire Dancing V2-A (4 fan RGB),750.000 đ,,N/A,,"Liquid Cooling Support(Fans are Optional) TOP:24CM
· Fans Support: Up to 6 fans  
· USB3.0*1+USB2.0*2+HD AUDIO
· 3.5"" HDD：2  2.5"" SSD：2
· Front panel&Left Side Panel:Tempered Glass",1,1ST Player
https://philong.com.vn,"Bộ phát sóng Wifi ASUS RT-AC1300UHP (Dũng Sĩ Xuyên Tường) AC1300 MU-MIMO, 2 băng tần,  AiProtection, USB 3.0",Giá: Liên hệ,1.950.000 đ,N/A,,"Tốc độ Wi-Fi AC1300 băng tần kép
Cung cấp tốc độ Wi-Fi tối đa trên nhiều thiết bị cùng lúc
Công nghệ MU-MIMO và bộ nhớ 256MB
Bốn ăng ten thu được từ bên ngoài cao",0,asus
https://philong.com.vn,CASE ATX SAMA M1 OFFICE (Sơn đen tĩnh điện toàn bộ),440.000 đ,,N/A,,"Màu thùng đen , mặt nạ nhám
Thép không rỉ, khung sơn đen tĩnh điện
Kích thước 360 * 175 * 410mm
Trọng lượng 3.6 kg
Loại main : Micro-ATX / ATX
USB 2.0*2, CD*3, HDD*2",1,Sama
https://philong.com.vn,CASE ATX SAMA M2 OFFICE (Sơn đen tĩnh điện toàn bộ),440.000 đ,,N/A,,"Màu thùng đen , mặt nạ nhám
Thép không rỉ, khung sơn đen tĩnh điện
Kích thước 418*198*418 mm
Trọng lượng 2.9 kg
Loại main : Micro-ATX / ATX
USB 2.0*2, CD*1, HDD*1, ssd*3",1,Sama
https://philong.com.vn,"Bộ Phát Wifi TP-Link ARCHER C50 (Băng tần kép AC1200, 4 Anten, 4 cổng Lan 10/100)",Giá: Liên hệ,,N/A,,"Chịu tải: 20-25 User. Phạm vi: 15-20m
Kết nối đồng thời ở hai băng tần 
4 ăng ten ngoài
4 cổng Lan 10/100Mbps
Dễ dàng quản lý hệ thống mạng",0,TP-Link
https://philong.com.vn,"Bộ phát Wifi TP-LINK ARCHER C80, Băng tần kép AC1900, 4 Anten, MU-MIMO",1.290.000 đ,1.690.000 đ,-24%,,"Wi-Fi 802.11ac Wave2
Tốc độ 1300 Mbps ở băng tần 5GHz
600Mbps ở băng tần 2.4GHz.
Công nghệ MIMO 3×3
Tăng cường vùng phủ Wi-Fi
MU-MIMO",1,TP-Link
https://philong.com.vn,"Bộ phát sóng wifi TP-LINK ARCHER AX10 (4 anten, AX1500, Wifi-6 )",1.290.000 đ,1.599.000 đ,-19%,,"Công nghệ Wi-Fi 6—Archer AX10 
4 Anten
Tốc độ 1.5 Gbps thế hệ tiếp theo
Kết nối nhiều thiết bị
Vùng phủ rộng hơn
Cổng LAN Gigabit",1,TP-Link
https://philong.com.vn,"Bộ phát không dâ UBIQUITI UNIFI (UAP-AC-PRO), AC PRO AC1750, kiểu ốp trần",Giá: Liên hệ,4.490.000 đ,N/A,,"Phủ sóng WiFi cả 2 dải tần 2.4Ghz và 5Ghz 
Thích hợp cho những địa điểm khó đi dây
Tạo ra 04 VLAN thuận tiện",0,Unifi
https://philong.com.vn,"Bộ phát wifi UBIQUITI UNIFI (UAP-AC-LITE), băng tần kéo AC1200, MIMO, kiểu ốp trần",Giá: Liên hệ,2.550.000 đ,N/A,,"2.4Ghz và 5Ghz
Độ phủ sóng khá lớn đến 120m
Thích hợp cho những địa điểm có mật độ người dùng cao như nhà hàng, quán Cà phê, nhà cao tầng...",0,Unifi
https://philong.com.vn,"Bộ phát wifi TOTOLINK A720R, băng tần kép, AC1200, 4 anten liền",459.000 đ,,N/A,,"Tốc độ 300Mbps băng tần 2.4GHz và 867Mbps băng tần 5GHz
Hỗ trợ MU-MIMO
Công nghệ Beamfrorming",1,Totolink
https://philong.com.vn,"Bộ phát wifi TOTOLINK N350RT, Chuẩn N 300Mbps, 2 Anten",Giá: Liên hệ,370.000 đ,N/A,,"Tương thích chuẩn không dây IEEE 802.11b/g/n
Tốc độ không dây chuẩn N 300Mbps
Hỗ trợ DHCP, IP tĩnh, PPPoE, L2TP, PPTP
QoS: Kiểm soát băng thông dựa trên địa chỉ IP",0,Totolink
https://philong.com.vn,"Đầu thu Wifi USB TP-Link Archer T2U, Băng Tần Kép AC600",Giá: Liên hệ,390.000 đ,N/A,,"Thông số kỹ thuật - Hỗ trợ chuẩn 802.11ac
Thế hệ Wi-Fi kế tiếp.
Kết nối băng tần kép cho dòng Video HD và trò chơi trực tuyến không có độ trễ.
Tốc độ: 433Mbps ở băng tần 5GHz / 150Mbps ở băng tần 2.4GHz.
Kết nối: USB 2.0 - Tích hợp ăng ten ngầm",1,TP-Link
https://philong.com.vn,Card mạng không dây TP-Link TL-WN781ND PCI Express 150Mbps,195.000 đ,250.000 đ,-22%,,"Tốc độ truyền dữ liệu không dây lên tới 150Mbps
Cung cấp giao diện PCI Express
Kết nối bảo mật nâng cao với mã hóa WPA/WPA2
Tiện ích đi kèm cho phép quản lý dễ dàng",1,TP-Link
https://philong.com.vn,"USB thu sóng Wifi Totolink N160USM, 150 Mbps",150.000 đ,180.000 đ,-17%,,"USB Wifi N160USM thiết kế siêu nhỏ gọn.
Tốc độ tối đa 150 Mbps, thích hợp cho việc lướt web, xem phim.
Cổng USB 2.0 đạt khả năng tương thích cao.
Sử dụng được với hệ điều hành Windows 10/8/7/XP(32/64-bit).
Đơn giản hóa quá trình cài đặt cùng driver tích hợp bên trong.",0,Totolink
https://philong.com.vn,"VGA Card ASUS DUAL RTX3050 (DUAL-RTX3050-8G) 8GB, 128BIT, Hàng chính hãng, Bảo hành 36 Tháng",Giá: Liên hệ,9.990.000 đ,N/A,,"Dung lượng bộ nhớ: 8GB GDDR6
Băng thông: 128-bit
OC mode : 1807 MHz (Boost Clock)
Gaming mode : 1777 MHz (Boost Clock)
Kết nối: DisplayPort 1.4a *3, HDMI 2.1 *1
Nguồn yêu cầu: 550W",0,asus
https://philong.com.vn,"Màn hình 21.5 inch SAMSUNG LF22T370, Tấm nền IPS, độ phân giải Full HD, tần số quét 75Hz, Hàng chính hãng, bảo hành 24 Tháng",2.790.000 đ,2.990.000 đ,-7%,Khuyến mại:  Chuột không dây NEWMEN F368 trị giá 170.000,"Tấm nền IPS chất lượng cao cho hình ảnh rõ nét
Tần số quét 75Hz và chế độ Game Mode đỉnh cao
Độ phân giải Full HD
Tiết kiệm điện năng đến 10% với Eco Saving Plus
Thiết kế tràn viên 3 cạnh",1,samsung
https://philong.com.vn,"Tai nghe không dây Bluetooth LOGITECH ZONE VIBE 100 màu xám đen (Graphite), hàng chính hãng, bảo hành 12 Tháng",1.990.000 đ,3.099.000 đ,-36%,,"Tai nghe không dây có trọng lượng nhẹ chỉ 185g
Thời lượng pin lên đến 20 giờ
Kết nối không dây Bluetooth 5.2, phạm vi lên đến 30m
Được thiết kế cho việc học tập lẫn chơi game",1,logitech
https://philong.com.vn,"Màn Hình LG 4K 32inch 32UN650-W Tấm Nền IPS, UHD, 60Hz, HDMI, DisplayPort",8.690.000 đ,10.290.000 đ,-16%,"Khuyến mại: Tai nghe ZIDLI ZH6 Trị giá 280.000đ
Lót chuột cao cấp P02 trị giá 50.000đ
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","Tỉ lệ: 16:9
Kích thước: 31.5 inch
Tấm nền: IPS
Độ phân giải: UHD (3840 x 2160)
Tốc độ làm mới: 60Hz
Thời gian đáp ứng: 5ms (GTG)
Hỗ trợ : Loa 5Wx2, vesa 100 x 100 mm, AMD FreeSync™, HDR10, DCI-P3 95% Color Gamut
Cổng kết nối: 2xHDMI, 1xDisplayPort, Headphone Out",0,lg
https://philong.com.vn,"Màn hình máy tính 23.8 LENOVO L24i-30 IPS, FHD, 75HZ, 4MS, HDMI+VGA, Công nghệ bảo vệ mắt, hàng chính hãng bảo hành 3 năm",2.890.000 đ,3.490.000 đ,-17%,Khuyến mại: Chuột không dây Edra 604,"Công nghệ Bảo vệ mắt
Tấm nền IPS, Độ phân giải Full HD
Tốc độ làm mới: 75 Hz
Thời gian đáp ứng: 4 ms 
Chân đến thiết kế có rãnh dựng điện thoại. 
Bố trí giữ cáp gọn gàng",1,lenovo
https://philong.com.vn,"Màn hình cong 27inch SAMSUNG LC27R500FHE (Tấm Nền VA, Full HD, DSUB, HDMI, 4MS, 60HZ, Hàng chính hãng, Bảo hành 2 năm",3.890.000 đ,4.830.000 đ,-19%,Khuyến mại: Tai nghe Zidli ZH6 tai nghe 290.000 đ,"Độ phân giải FHD
Phục vụ nhu cầu giải trí và làm việc với thiết kế và hiệu năng thân thiện
Tỷ lệ tương phản ấn tượng 3000:1
Nâng tầm trải nghiệm với độ cong 1800R
Thiết kế tinh giản thu hút mọi ánh nhìn
Chế Độ Game tối ưu từng chi tiết hình ảnh",1,samsung
https://philong.com.vn,"Laptop Asus Vivobook 15X OLED A1503ZA-L1421W (Intel core i5 thế hệ 12-12500H, Ram 8GB, SSD 512GB, màn hình 15.6 Oled full HD, Windows 11 home bản quyền, Màu bạc, Bảo hành 24 tháng chính hãng",17.600.000 đ,19.990.000 đ,-12%,"Khuyến mại: Balo chính hãng Asus (kèm trong thùng máy)
Chuột không dây E-dra trị giá 140.000đ
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank.
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất uư đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","Intel Core i5 thế hệ 12 12500H (12 nhân/16 luồng, 3.3Ghz)
Ram DDR4 8GB (nâng cấp được)
SSD 512GB 
Màn hình 15.6 Oled Full HD bảo vệ mắt
Nặng 1.7kg, Pin 3 cell 70Whr",1,asus
https://philong.com.vn,"Laptop HP Pavilion 15-EG2085TU (7C0Q7PA) (Core i5-1240P, RAM 8GB, SSD 256GB, Intel Iris Xe Graphics, Màn hình 15.6 FHD, Windows 11 Home, Màu Bạc)",15.990.000 đ,18.790.000 đ,-15%,"Khuyến mại: Chuột không dây yên tĩnh HP Z3700 trị giá 290.000đ
Túi xách Laptop Phi Long trị giá 350.000đ
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank.
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","Chíp xử lý: Intel Core i5-1240P up to 4.4Ghz, 12MB
Bộ nhớ Ram: 8GB DDR4 3200Mz (2 x 4GB) (2 slot Max 16GB)
Ổ đĩa cứng: 256GB SSD PCIe NVMe M.2 (1 slot M2 có thể tháo lắp Max 512GB)
Card đồ họa: Intel Iris Xe Graphics
Màn hình: 15.6 FHD (1920 x 1080), IPS, Micro-edge, BrightView, 250 nits, 45% NTSC
Hệ điều hành: Windows 11 Home",1,hp
https://philong.com.vn,"Màn hình 27inch SAMSUNG LS27R350FHE, tấm nền IPS, Full HD, 75Hz, Bảo vệ mắt, Hàng chính hãng, bảo hành 24 tháng",3.890.000 đ,4.750.000 đ,-18%,Khuyến mại: Tặng Tai Nghe ZIDLI ZH6 trị giá 290.000 Đ,"Tấm nền: IPS
Tần số quét: 75 Hz
Độ phân giải: 1920x1080
Độ sáng: 250cd/m2
Hỗ trợ màu sắc: 16.7M
Kết nối: HDMI, Dsub",1,samsung
https://philong.com.vn,"Màn hình cong 27"" SAMSUNG C27F397FHE, màu trắng, tấm nền VA, độ phân giải full HD, 60Hz, Hàng chính hãng, Bảo hành 2 năm",3.890.000 đ,4.890.000 đ,-20%,"Khuyến mại: Tai nghe choàng đầu Zidli ZH6 trị giá 290.000đ
Lót chuột cao cấp P02 trị giá 50.000","Tấm nền: VA Cong
Độ phân giải: 1920 x 1080dpi
Góc nhìn: 178°/178°
Tần số quét: 60Hz
Thời gian đáp ứng: 4 (GTG) ms 
Kết nối DSUB/HDMI",0,samsung
https://philong.com.vn,"Máy chiếu BENQ MS560, 4000 Ansi Lumens, SVGA",Giá: Liên hệ,10.490.000 đ,N/A,,"Độ sáng: 4000 ANSI
Độ tương phản: Độ tương phản 20.000:1
Độ phân giải: SVGA (800x600)
Tuổi thọ đèn: Tuổi thọ bóng đèn: 6.000 giờ. 
Cân nặng: 2.3 Kg",0,BenQ
https://philong.com.vn,"Máy Tính Để Bàn Lenovo ThinkCentre M70T Gen 3 (11TA0011VA) (Intel Core i5-12400, Ram 8GB, HDD 1TB, Intel UHD 770, No OS) Hàng chính hãng, Bảo hành 12 Tháng",12.990.000 đ,13.890.000 đ,-6%,"Khuyến mại: Tặng SSD 240GB 
Tấm lót chuột cao cấp","Intel Core i5-12400 (upto 4.4Ghz, 6nhân/12 luồng, 18MB cache)
Ram 8GB UDIMM DDR4-3200 (Up to 128GB DDR4-3200)
VGA Integrated Intel UHD Graphics 770
HDD 1TB 72000rpm + SSD 240GB (tặng thêm) 
Phím chuột LENOVO có dây 
Forrm nhỏ gọn, để đứng hoặc nằm đều được 
No OS 
Sản phẩm không bao gồm màn hình",1,lenovo
https://philong.com.vn,"Màn hình siêu mỏng 24 inch ASUS VZ24EHE, Tấm nền IPS, Full HD, 75Hz, 1MS, Tính năng bảo vệ mắt,Hàng chính hãng bảo hành 36 tháng",2.850.000 đ,3.990.000 đ,-29%,,"Tấm nền IPS 
Độ phân giải Full HD
Tần số quét 75Hz
Thời gian đáp ứng 5ms
Kết nối: HDMI + VGA
Tính năng bảo vệ mắt",1,asus
https://philong.com.vn,"Máy chấm công vân tay + thẻ từ RONALD JACK RJ3030, Hàng chính hãng, Bảo hành 12 tháng",2.590.000 đ,2.990.000 đ,-13%,,"3000 người sử dụng
3000 dấu vân tay + 3000 thẻ, pass word
Có thể đăng ký 10 dấu vân tay/ người
Sử dụng chip Intel của Mỹ
Dung lượng lưu trữ : 100,000 log 
Kết nối mạng (IP), USB",1,Ronald Jack
https://philong.com.vn,"Máy chiếu Viewsonic PA503SB, 3800 Ansilumens, SVGA",9.190.000 đ,9.900.000 đ,-7%,,"Cường độ sáng: 3800 Ansi Lumens.
Độ phân giải: SVGA (800 x 600), WUXGA (1920 x 1080).
Độ tương phản: 22.000:1.
Tuổi thọ bóng đèn: 15000 giờ (Chế độ Eco).
Cổng kết nối: HDMI 1.4 x1; VGA in x2; Video x1; RS232; Mini USB x1; Audio in/out",1,viewsonic
https://philong.com.vn,"Máy in Laser Brother HL-L2321D (In hai mặt tự động, Rất thuận tiện cho giáo viên in giáo án)",3.190.000 đ,3.900.000 đ,-18%,Khuyến mại: Tặng 1 Ram giấy A4,"In laser trắng đen
Tốc độ in 30 trang/ phút
Hộp Mực Toner TN-2385 chính hãng
Chức năng in văn bản thành dạng sách
Rất thuận tiện cho giáo viên in giáo án, in sách
Vật tư tiêu hao giá thành rẻ",1,brother
https://philong.com.vn,"Bộ Máy Chơi Game Sony Playstation PS5 Standard Edition CFI-1218A 01, Hàng chính hãng",15.990.000 đ,,N/A,,"Phiên bản standard kèm đầu đọc Ultra HD Blu-ray
CPU 8 cores / 16 threads, x86-64-AMD Ryzen™ “Zen 2”
GPU AMD Radeon™ RDNA, Ray Tracing Acceleration
Dung Lượng SSD 825GB
Hỗ trợ hình ảnh 8K, công nghệ âm thanh 3D ""Tempest""
Kèm theo game Astro's Playroom cài sẵn trên máy, 1 tay cầm DualSense",1,sony
https://philong.com.vn,"Loa Di Động Retro ALPHA WORKS Classic V80 Màu Nâu (80W, Pin 5h)",4.490.000 đ,5.290.000 đ,-15%,,"Công suất 80W
Thiết kế retro cổ điển
Pin 6000mAh, thời gian sử dụng lên đến 5 tiếng liên tục ( Tùy theo mức âm lượng và thể loại nhạc)
Chất da microfiber leather cao cấp
Cổng kết nối: Bluetooth 5.0, Aux, USB, Jack 6.3mm, RCA",0,Alpha Works
https://philong.com.vn,"Loa Di Động Retro ALPHA WORKS Classic V60 Màu Đen (60W, Pin 5h)",3.390.000 đ,3.990.000 đ,-15%,,"Công suất 60W
Thiết kế retro cổ điển
Pin 6000mAh, thời gian sử dụng lên đến 5 tiếng liên tục ( Tùy theo mức âm lượng và thể loại nhạc)
Chất da microfiber leather cao cấp
Cổng kết nối: Bluetooth 5.0, Aux, USB, Jack 6.3mm, RCA",1,Alpha Works
https://philong.com.vn,"Loa Di Động JBL Pulse 5 Màu Đen, Hàng chính hãng",6.350.000 đ,6.990.000 đ,-9%,,"Thiết kế hiện đại, độc đáo, nhỏ gọn, dễ dàng mang đi trong các hoạt động ngoài trời
Thưởng thức Âm thanh JBL Original Pro tinh khiết, đậm nét ở mọi hướng
Trải nghiệm màn trình diễn ánh sáng 360 độ sống động
Khả năng chống bụi, chống nước chuẩn IP67 mạnh mẽ
Kết nối Bluetooth V5.3 cho khả năng phát nhạc trực tuyến dễ dàng, linh hoạt
Nghe nhạc thoải mái với thời lượng pin lên đến 12 giờ
Tính năng JBL PartyBoost để kết nối với những chiếc loa có PartyBoost khác để làm sôi động bữa tiệc
Dễ dàng kiểm soát màu sắc màn hình ánh sáng của bạn thông qua ứng dụng JBL Portable",1,JBL
https://philong.com.vn,"Micro Karaoke Không Dây ALPHA WORKS A1, Hàng chính hãng",1.590.000 đ,,N/A,Khuyến mại: Giảm còn 1.490.000đ khi mua kèm loa di động,"Micro không dây Alpha Works A1 - micro bluetooth đáp ứng nhu cầu hát karaoke trực tuyến, phát biểu, trình diễn...linh hoạt
Gồm 1 đầu thu chuyển tín hiệu và tay cầm micro.
Dải tần 6000 MHz – 700 MHz cho khả năng thu phát nhạy bén.
Phạm vi hoạt động 15m thoải mái di chuyển linh hoạt.
Tần số UHF sóng siêu cao, độ nhạy > 90dB.
Thích hợp sử dụng cùng loa kéo, loa bluetooth, loa thông báo...",1,Alpha Works
https://philong.com.vn,"Laptop Lenovo IdeaPad Gaming 3 15IAH7 (82S900V3VN) (Intel Core i5-12500H, RAM 16GB, SSD 512GB, VGA RTX 3050 4GB, Màn Hình 15.6inch Full HD, Windows 11, Màu Glacier White)",23.990.000 đ,27.990.000 đ,-14%,"Khuyến mại: Vòng quay may mắn trúng phiếu mua hàng lên đến 500.000đ
Balo laptop hoặc túi xách Laptop trị giá 350.000đ
Gói quà tặng trị giá 1,000,000 VNĐ (23/02 - 31/03/2023)
01 Balo IdeaPad Modern trị giá 800,000 VNĐ
01 Áo phông trị giá 200,000 VNĐ
Xem thêm thông tin chương trình tại: LINK
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank.
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất uư đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","CPU: Intel Core i5-12500H (3.30 GHz upto 4.50 GHz, 18MB)
RAM: 16GB (2x 8GB) DDR4-3200MHz (2 khe)
Ổ cứng: 512GB SSD M.2 2280 PCIe 3.0x4 NVMe
VGA: NVIDIA GeForce RTX 3050 4GB GDDR6
Màn hình: 15.6inch FHD (1920x1080) IPS 250nits Anti-glare, 120Hz, 45% NTSC, DC dimmer
Hệ Điều Hành: Windows 11 Home 64, English",0,lenovo
